Time	AhCharged   	AhDischarged_Lead	AhDischarged_Lithium	AirPressure 	AirTemperature	BatteryVoltage	Card_No     	chlorophyllA	Conductivity	currDir010  	currDir018  	currDir026  	currDir034  	currDir042  	currDir050  	currDir058  	currDir066  	currDir074  	currDir082  	currErr010  	currErr018  	currErr026  	currErr034  	currErr042  	currErr050  	currErr058  	currErr066  	currErr074  	currErr082  	currSp010   	currSp018   	currSp026   	currSp034   	currSp042   	currSp050   	currSp058   	currSp066   	currSp074   	currSp082   	dwrDF[1]    	dwrDF[2]    	dwrDF[3]    	dwrDF[4]    	dwrDF[5]    	dwrDF[6]    	dwrDF[7]    	dwrDF[8]    	dwrDF[9]    	dwrDF[10]   	dwrDF[11]   	dwrDF[12]   	dwrDF[13]   	dwrF0       	dwrMDir[1]  	dwrMDir[2]  	dwrMDir[3]  	dwrMDir[4]  	dwrMDir[5]  	dwrMDir[6]  	dwrMDir[7]  	dwrMDir[8]  	dwrMDir[9]  	dwrMDir[10] 	dwrMDir[11] 	dwrMDir[12] 	dwrMDir[13] 	dwrMRest    	dwrS0[1]    	dwrS0[2]    	dwrS0[3]    	dwrS0[4]    	dwrS0[5]    	dwrS0[6]    	dwrS0[7]    	dwrS0[8]    	dwrS0[9]    	dwrS0[10]   	dwrS0[11]   	dwrS0[12]   	dwrS0[13]   	dwrSqm0     	hm0         	hm0a        	hm0b        	hm0c        	Humidity    	Latitude    	Longitude   	mdira       	mdirb       	mdirc       	Oxygen      	thtp        	tm02        	tm02a       	tp          	ui          	WaterTemperature	WindDirection	WindGust    	WindSpeed   
03.01.2018 06:00:00	0.00000     	0.15625     	0.00000     	1024.04785  	16.12793    	11.95313    	1.00000     	0.03487     	42.29038    	229.21875   	232.03125   	234.84375   	234.84375   	236.25000   	237.65625   	236.25000   	237.65625   	236.25000   	234.84375   	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	29.29688    	38.08594    	37.50000    	39.25781    	39.84375    	40.42969    	42.18750    	43.35938    	43.35938    	45.11719    	0.00825     	0.00533     	0.00127     	0.00393     	0.00533     	0.00676     	0.00676     	0.00978     	0.00978     	0.02005     	0.03955     	0.04207     	0.05596     	0.05304     	292.50000   	298.12500   	298.12500   	298.12500   	292.50000   	298.12500   	298.12500   	303.75000   	298.12500   	298.12500   	298.12500   	292.50000   	281.25000   	281.25000   	1.01960     	0.73877     	0.52005     	0.42957     	0.52005     	0.34972     	0.34972     	0.42957     	0.42957     	0.52005     	0.52005     	0.62259     	0.73877     	105.97776   	4.14001     	1.15692     	3.96155     	0.31854     	82.38281    	43.89160    	-3.77197    	295.31250   	298.12500   	272.81250   	282.73926   	298.12500   	7.50000     	14.57031    	11.13281    	0.93750     	13.69293    	293.90625   	14.06250    	10.54688    
03.01.2018 07:00:00	0.00000     	0.15625     	0.00000     	1024.31885  	16.33667    	11.95313    	1.00000     	0.03456     	42.29279    	298.12500   	296.71875   	284.06250   	286.87500   	289.68750   	288.28125   	285.46875   	285.46875   	282.65625   	282.65625   	7.81250     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	11.71875    	15.23438    	18.16406    	19.92188    	19.92188    	20.50781    	22.85156    	25.78125    	26.36719    	29.29688    	0.01641     	0.00533     	0.00258     	0.00258     	0.00258     	0.00676     	0.01136     	0.00676     	0.01641     	0.01820     	0.03020     	0.04737     	0.03710     	0.04505     	286.87500   	286.87500   	286.87500   	286.87500   	292.50000   	298.12500   	298.12500   	298.12500   	303.75000   	298.12500   	298.12500   	292.50000   	286.87500   	281.25000   	1.01960     	0.73877     	0.52005     	0.42957     	0.42957     	0.42957     	0.42957     	0.34972     	0.42957     	0.42957     	0.52005     	0.73877     	0.62259     	113.84465   	4.48553     	1.04175     	4.34961     	0.33099     	82.75879    	43.89160    	-3.76953    	286.87500   	296.71875   	281.25000   	282.69958   	292.50000   	7.65625     	14.68750    	13.37891    	0.93750     	13.69511    	292.50000   	19.45313    	14.06250    
03.01.2018 08:00:00	0.00000     	0.15625     	0.00000     	1025.40283  	15.77637    	11.87500    	1.00000     	0.03365     	42.29370    	136.40625   	146.25000   	143.43750   	140.62500   	149.06250   	150.46875   	157.50000   	163.12500   	170.15625   	175.78125   	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	24.60938    	24.02344    	21.67969    	20.50781    	19.92188    	18.75000    	18.16406    	15.82031    	15.82031    	14.64844    	0.01299     	0.01136     	0.00676     	0.00393     	0.00393     	0.00676     	0.00978     	0.00825     	0.01136     	0.02005     	0.03710     	0.05014     	0.04468     	0.03799     	320.62500   	298.12500   	298.12500   	298.12500   	298.12500   	292.50000   	298.12500   	298.12500   	298.12500   	292.50000   	292.50000   	292.50000   	281.25000   	281.25000   	0.87042     	1.01960     	0.73877     	0.52005     	0.42957     	0.34972     	0.42957     	0.42957     	0.42957     	0.52005     	0.52005     	0.62259     	0.62259     	113.84465   	4.38800     	0.99091     	4.26141     	0.33618     	84.85352    	43.88916    	-3.76953    	299.53125   	293.90625   	282.65625   	282.73010   	292.50000   	7.50000     	15.27344    	12.50000    	0.93750     	13.69453    	291.09375   	16.40625    	12.18750    
03.01.2018 09:00:00	0.00000     	0.15625     	0.00000     	1025.40283  	15.85327    	11.87500    	1.00000     	0.04112     	42.29473    	150.46875   	150.46875   	142.03125   	137.81250   	135.00000   	140.62500   	144.84375   	150.46875   	154.68750   	146.25000   	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	24.60938    	24.60938    	25.19531    	24.02344    	23.43750    	21.09375    	19.92188    	19.92188    	18.75000    	24.02344    	0.00393     	0.01820     	0.00978     	0.00393     	0.00393     	0.00825     	0.00676     	0.01299     	0.01299     	0.01467     	0.02804     	0.04207     	0.04737     	0.03636     	286.87500   	286.87500   	298.12500   	298.12500   	298.12500   	298.12500   	292.50000   	298.12500   	292.50000   	292.50000   	286.87500   	286.87500   	275.62500   	281.25000   	0.87042     	1.01960     	0.87042     	0.52005     	0.42957     	0.42957     	0.34972     	0.42957     	0.42957     	0.42957     	0.42957     	0.62259     	0.73877     	122.21891   	4.82379     	1.25446     	4.64636     	0.32373     	84.69238    	43.88672    	-3.77197    	298.12500   	292.50000   	281.25000   	282.63855   	298.12500   	7.65625     	15.39063    	11.71875    	0.93750     	13.69637    	289.68750   	16.40625    	12.18750    
03.01.2018 10:00:00	0.00000     	0.09375     	0.00000     	1027.02881  	15.49072    	11.95313    	1.00000     	0.03502     	42.29553    	203.90625   	195.46875   	188.43750   	194.06250   	194.06250   	208.12500   	205.31250   	213.75000   	216.56250   	255.93750   	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	8.20313     	12.30469    	12.30469    	11.13281    	11.13281    	12.30469    	15.23438    	12.30469    	11.13281    	29.29688    	0.00127     	0.00258     	0.01299     	0.01641     	0.00676     	0.00978     	0.00825     	0.00676     	0.00978     	0.02392     	0.03473     	0.04737     	0.04207     	0.03636     	264.37500   	264.37500   	286.87500   	292.50000   	298.12500   	298.12500   	298.12500   	303.75000   	298.12500   	298.12500   	292.50000   	286.87500   	281.25000   	286.87500   	1.18865     	1.01960     	1.01960     	0.73877     	0.52005     	0.42957     	0.42957     	0.34972     	0.34972     	0.42957     	0.52005     	0.62259     	0.62259     	113.84465   	4.47827     	1.24512     	4.29150     	0.30090     	86.35742    	43.88428    	-3.77686    	288.28125   	295.31250   	286.87500   	282.43103   	295.31250   	7.50000     	16.79688    	11.71875    	0.93750     	13.69499    	307.96875   	14.76563    	10.54688    
03.01.2018 11:00:00	0.15625     	0.03125     	0.00000     	1027.84180  	15.35889    	12.10938    	1.00000     	0.02922     	42.30103    	237.65625   	216.56250   	223.59375   	227.81250   	233.43750   	234.84375   	236.25000   	243.28125   	246.09375   	168.75000   	7.81250     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	16.40625    	17.57813    	20.50781    	18.75000    	18.16406    	17.57813    	18.16406    	18.16406    	18.16406    	36.91406    	0.00393     	0.00393     	0.00533     	0.02005     	0.00676     	0.00676     	0.00825     	0.01136     	0.01299     	0.02195     	0.03473     	0.04468     	0.04468     	0.03636     	298.12500   	286.87500   	281.25000   	298.12500   	298.12500   	303.75000   	303.75000   	303.75000   	298.12500   	298.12500   	292.50000   	281.25000   	281.25000   	281.25000   	1.18865     	1.01960     	1.01960     	0.87042     	0.52005     	0.42957     	0.34972     	0.42957     	0.52005     	0.42957     	0.52005     	0.73877     	0.73877     	109.84975   	4.28009     	1.22021     	4.09125     	0.30713     	84.31641    	43.89404    	-3.76709    	293.90625   	296.71875   	289.68750   	282.59888   	300.93750   	7.50000     	16.67969    	11.71875    	0.93750     	13.70094    	305.15625   	12.89063    	9.84375     
03.01.2018 12:00:00	0.43750     	0.03125     	0.00000     	1027.93213  	15.29297    	12.34375    	1.00000     	0.02449     	42.31453    	127.96875   	142.03125   	143.43750   	130.78125   	127.96875   	135.00000   	149.06250   	146.25000   	130.78125   	125.15625   	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	6.44531     	10.54688    	8.78906     	8.78906     	9.37500     	8.20313     	8.20313     	11.13281    	7.61719     	6.44531     	0.00393     	0.00258     	0.00258     	0.00258     	0.02392     	0.00676     	0.00676     	0.00978     	0.01299     	0.01641     	0.03955     	0.03710     	0.04207     	0.03478     	298.12500   	309.37500   	298.12500   	292.50000   	298.12500   	298.12500   	303.75000   	303.75000   	298.12500   	298.12500   	292.50000   	286.87500   	292.50000   	292.50000   	1.18865     	0.87042     	0.73877     	0.62259     	0.73877     	0.34972     	0.42957     	0.42957     	0.42957     	0.42957     	0.52005     	0.62259     	0.62259     	126.60645   	4.96179     	1.87390     	4.58411     	0.30505     	85.82031    	43.89404    	-3.76953    	296.71875   	298.12500   	296.71875   	282.79114   	295.31250   	8.12500     	18.20313    	13.37891    	0.93750     	13.71296    	303.75000   	12.65625    	9.14063     
03.01.2018 13:00:00	0.21875     	0.00000     	0.00000     	1027.66113  	15.20508    	12.18750    	1.00000     	0.02998     	42.31842    	295.31250   	282.65625   	279.84375   	278.43750   	278.43750   	278.43750   	279.84375   	279.84375   	277.03125   	277.03125   	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	7.81250     	52.14844    	45.11719    	42.77344    	43.94531    	42.77344    	43.35938    	43.35938    	42.18750    	58.00781    	73.82813    	0.00258     	0.00258     	0.00127     	0.00127     	0.00393     	0.02195     	0.01136     	0.00825     	0.00676     	0.01641     	0.03243     	0.03710     	0.03955     	0.03636     	303.75000   	298.12500   	298.12500   	298.12500   	298.12500   	298.12500   	298.12500   	303.75000   	303.75000   	298.12500   	298.12500   	286.87500   	292.50000   	281.25000   	1.01960     	0.87042     	0.73877     	0.62259     	0.62259     	0.62259     	0.42957     	0.34972     	0.34972     	0.42957     	0.42957     	0.52005     	0.62259     	140.62254   	5.48578     	2.86481     	4.66711     	0.30817     	87.00195    	43.88428    	-3.76709    	296.71875   	298.12500   	293.90625   	282.95898   	300.93750   	8.90625     	18.55469    	22.26563    	0.93750     	13.71708    	300.93750   	12.65625    	9.14063     
03.01.2018 14:00:00	0.06250     	0.03125     	0.00000     	1026.75781  	15.28198    	12.10938    	1.00000     	0.03365     	42.32117    	299.53125   	338.90625   	331.87500   	226.40625   	267.18750   	330.46875   	291.09375   	305.15625   	309.37500   	147.65625   	7.81250     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	5.27344     	8.78906     	9.96094     	22.26563    	7.03125     	10.54688    	11.13281    	11.13281    	11.13281    	1.17188     	0.00533     	0.00258     	0.00127     	0.00258     	0.00258     	0.00533     	0.02005     	0.01299     	0.00825     	0.01641     	0.03473     	0.04207     	0.04468     	0.03325     	309.37500   	292.50000   	298.12500   	298.12500   	298.12500   	298.12500   	303.75000   	309.37500   	303.75000   	303.75000   	298.12500   	292.50000   	292.50000   	292.50000   	1.18865     	0.87042     	0.62259     	0.52005     	0.42957     	0.34972     	0.52005     	0.42957     	0.34972     	0.42957     	0.52005     	0.62259     	0.62259     	126.60645   	5.03961     	3.05988     	3.99060     	0.33929     	88.18359    	43.88428    	-3.77441    	300.93750   	300.93750   	295.31250   	283.04138   	298.12500   	9.06250     	18.90625    	20.01953    	0.93750     	13.71971    	312.18750   	16.64063    	11.95313    
03.01.2018 15:00:00	0.06250     	0.06250     	0.00000     	1026.21582  	14.75464    	12.10938    	1.00000     	0.03242     	42.31522    	78.75000    	74.53125    	98.43750    	73.12500    	53.43750    	112.50000   	109.68750   	106.87500   	97.03125    	36.56250    	0.00000     	-7.81250    	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	8.20313     	10.54688    	10.54688    	12.89063    	11.71875    	10.54688    	11.13281    	11.71875    	10.54688    	16.99219    	0.00533     	0.00258     	0.00258     	0.00258     	0.00258     	0.00393     	0.01641     	0.00825     	0.01136     	0.02195     	0.04207     	0.03955     	0.03710     	0.03325     	298.12500   	309.37500   	303.75000   	303.75000   	303.75000   	298.12500   	298.12500   	303.75000   	309.37500   	303.75000   	303.75000   	292.50000   	286.87500   	292.50000   	1.18865     	1.01960     	0.62259     	0.42957     	0.34972     	0.34972     	0.52005     	0.42957     	0.42957     	0.42957     	0.52005     	0.52005     	0.62259     	135.80377   	5.42145     	3.50397     	4.12238     	0.34656     	89.95605    	43.88428    	-3.77197    	300.93750   	300.93750   	295.31250   	283.06885   	300.93750   	9.06250     	18.43750    	20.01953    	0.93750     	13.71181    	303.75000   	13.35938    	9.84375     
03.01.2018 16:00:00	0.03125     	0.06250     	0.00000     	1025.85449  	14.87549    	12.10938    	1.00000     	0.03700     	42.32300    	122.34375   	165.93750   	168.75000   	170.15625   	174.37500   	178.59375   	182.81250   	184.21875   	181.40625   	167.34375   	0.00000     	-7.81250    	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	7.03125     	22.26563    	22.85156    	22.26563    	20.50781    	19.33594    	18.16406    	17.57813    	16.99219    	17.57813    	0.00393     	0.00393     	0.00127     	0.00258     	0.00393     	0.00393     	0.00978     	0.01299     	0.01136     	0.01467     	0.03243     	0.03473     	0.03710     	0.03325     	303.75000   	309.37500   	303.75000   	303.75000   	303.75000   	303.75000   	309.37500   	309.37500   	303.75000   	303.75000   	303.75000   	298.12500   	298.12500   	292.50000   	1.18865     	0.87042     	0.73877     	0.62259     	0.52005     	0.34972     	0.34972     	0.34972     	0.42957     	0.42957     	0.42957     	0.52005     	0.62259     	150.72383   	5.98279     	4.03729     	4.40253     	0.32062     	87.86133    	43.88428    	-3.76953    	305.15625   	302.34375   	293.90625   	283.37097   	306.56250   	9.84375     	18.43750    	20.01953    	0.93750     	13.72040    	298.12500   	11.48438    	8.43750     
03.01.2018 17:00:00	0.00000     	0.12500     	0.00000     	1026.21582  	15.47974    	12.03125    	1.00000     	0.03868     	42.32460    	354.37500   	348.75000   	4.21875     	350.15625   	351.56250   	344.53125   	338.90625   	345.93750   	358.59375   	343.12500   	7.81250     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	19.92188    	6.44531     	6.44531     	7.03125     	7.61719     	8.20313     	8.78906     	8.20313     	9.37500     	12.30469    	0.00676     	0.00393     	0.00258     	0.00127     	0.00258     	0.00393     	0.00258     	0.00676     	0.01467     	0.01467     	0.02392     	0.03473     	0.03955     	0.03325     	315.00000   	309.37500   	309.37500   	303.75000   	303.75000   	303.75000   	303.75000   	303.75000   	303.75000   	303.75000   	303.75000   	303.75000   	292.50000   	286.87500   	0.87042     	0.73877     	0.52005     	0.34972     	0.34972     	0.27925     	0.27925     	0.27925     	0.42957     	0.34972     	0.42957     	0.52005     	0.62259     	167.11031   	6.61469     	4.99500     	4.32574     	0.28845     	86.08887    	43.88672    	-3.76953    	303.75000   	302.34375   	279.84375   	283.26111   	306.56250   	10.78125    	17.96875    	18.16406    	0.93750     	13.72166    	278.43750   	13.35938    	7.96875     
03.01.2018 18:00:00	0.00000     	0.15625     	0.00000     	1025.94482  	14.73267    	11.95313    	1.00000     	0.03731     	42.32677    	189.84375   	167.34375   	170.15625   	168.75000   	172.96875   	175.78125   	172.96875   	164.53125   	161.71875   	151.87500   	7.81250     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	7.03125     	16.40625    	16.40625    	15.82031    	14.06250    	12.89063    	10.54688    	8.20313     	7.61719     	8.78906     	0.00676     	0.00258     	0.00258     	0.00127     	0.00258     	0.00533     	0.00533     	0.00393     	0.00978     	0.01299     	0.02005     	0.02804     	0.03710     	0.03478     	286.87500   	303.75000   	309.37500   	303.75000   	303.75000   	298.12500   	303.75000   	303.75000   	309.37500   	309.37500   	303.75000   	303.75000   	298.12500   	292.50000   	1.18865     	0.73877     	0.52005     	0.34972     	0.27925     	0.34972     	0.34972     	0.27925     	0.34972     	0.34972     	0.34972     	0.42957     	0.62259     	178.91991   	7.17395     	5.59991     	4.47620     	0.26251     	90.49316    	43.88672    	-3.77197    	303.75000   	303.75000   	270.00000   	283.13904   	303.75000   	11.40625    	17.14844    	16.69922    	0.93750     	13.72440    	262.96875   	7.96875     	5.62500     
03.01.2018 19:00:00	0.00000     	0.15625     	0.00000     	1025.94482  	15.07324    	11.87500    	1.00000     	0.04112     	42.32746    	99.84375    	119.53125   	120.93750   	120.93750   	119.53125   	118.12500   	115.31250   	111.09375   	112.50000   	108.28125   	7.81250     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	23.43750    	33.98438    	35.74219    	36.91406    	35.74219    	36.32813    	37.50000    	38.67188    	59.17969    	41.60156    	0.00825     	0.00258     	0.00258     	0.00127     	0.00393     	0.00393     	0.00258     	0.00393     	0.00676     	0.00978     	0.01641     	0.02595     	0.02595     	0.03478     	315.00000   	309.37500   	303.75000   	303.75000   	303.75000   	298.12500   	303.75000   	303.75000   	309.37500   	303.75000   	303.75000   	303.75000   	309.37500   	286.87500   	1.01960     	0.62259     	0.42957     	0.34972     	0.34972     	0.27925     	0.27925     	0.27925     	0.27925     	0.27925     	0.34972     	0.42957     	0.52005     	204.87318   	8.11816     	6.58356     	4.74078     	0.28223     	89.47266    	43.88672    	-3.77441    	303.75000   	302.34375   	264.37500   	283.12988   	300.93750   	12.03125    	16.79688    	16.69922    	0.93750     	13.72532    	261.56250   	7.96875     	5.62500     
03.01.2018 20:00:00	0.00000     	0.15625     	0.00000     	1025.76416  	15.36987    	11.95313    	1.00000     	0.04387     	42.32552    	112.50000   	118.12500   	120.93750   	120.93750   	119.53125   	116.71875   	112.50000   	109.68750   	108.28125   	111.09375   	7.81250     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	15.23438    	20.50781    	22.26563    	22.85156    	23.43750    	24.60938    	24.02344    	25.19531    	25.78125    	26.36719    	0.00676     	0.00393     	0.00127     	0.00258     	0.00258     	0.00258     	0.00393     	0.00393     	0.00676     	0.00825     	0.02005     	0.03020     	0.03955     	0.03478     	292.50000   	303.75000   	309.37500   	309.37500   	309.37500   	309.37500   	303.75000   	303.75000   	303.75000   	309.37500   	309.37500   	303.75000   	298.12500   	286.87500   	1.18865     	0.73877     	0.42957     	0.34972     	0.34972     	0.27925     	0.27925     	0.27925     	0.27925     	0.34972     	0.42957     	0.52005     	0.62259     	198.07764   	7.85565     	6.47772     	4.43365     	0.29675     	86.57227    	43.88672    	-3.76709    	306.56250   	305.15625   	272.81250   	283.05054   	306.56250   	12.03125    	17.14844    	18.16406    	0.93750     	13.72280    	264.37500   	9.84375     	6.79688     
03.01.2018 21:00:00	0.00000     	0.15625     	0.00000     	1025.58350  	15.47974    	11.95313    	1.00000     	0.03853     	42.32471    	151.87500   	150.46875   	150.46875   	147.65625   	144.84375   	144.84375   	140.62500   	139.21875   	139.21875   	139.21875   	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	26.95313    	32.81250    	35.74219    	36.91406    	39.25781    	39.84375    	41.01563    	42.18750    	43.94531    	43.94531    	0.00676     	0.00258     	0.00393     	0.00258     	0.00393     	0.00393     	0.00393     	0.00676     	0.00676     	0.00825     	0.01820     	0.02804     	0.03710     	0.03478     	320.62500   	309.37500   	309.37500   	303.75000   	303.75000   	303.75000   	303.75000   	303.75000   	303.75000   	309.37500   	303.75000   	303.75000   	292.50000   	286.87500   	1.01960     	0.52005     	0.42957     	0.42957     	0.42957     	0.34972     	0.21706     	0.34972     	0.34972     	0.27925     	0.34972     	0.62259     	0.62259     	191.49115   	7.61285     	5.88733     	4.81860     	0.29156     	86.14258    	43.88916    	-3.76953    	303.75000   	303.75000   	254.53125   	283.06885   	303.75000   	11.40625    	16.44531    	16.69922    	0.93750     	13.72200    	268.59375   	10.54688    	7.96875     
03.01.2018 22:00:00	0.00000     	0.15625     	0.00000     	1025.13184  	15.71045    	11.87500    	1.00000     	0.03746     	42.32243    	202.50000   	203.90625   	202.50000   	203.90625   	203.90625   	205.31250   	201.09375   	195.46875   	187.03125   	188.43750   	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	16.99219    	21.67969    	19.92188    	19.92188    	18.75000    	18.16406    	16.99219    	16.99219    	17.57813    	18.16406    	0.00393     	0.00393     	0.00258     	0.00258     	0.00258     	0.00533     	0.00676     	0.00393     	0.00393     	0.00978     	0.02595     	0.03020     	0.04207     	0.03636     	320.62500   	315.00000   	309.37500   	309.37500   	309.37500   	309.37500   	303.75000   	309.37500   	303.75000   	309.37500   	309.37500   	303.75000   	292.50000   	281.25000   	0.87042     	0.73877     	0.52005     	0.34972     	0.34972     	0.42957     	0.42957     	0.27925     	0.27925     	0.34972     	0.42957     	0.52005     	0.73877     	178.91991   	7.17084     	5.78772     	4.22198     	0.29883     	84.58496    	43.88916    	-3.77197    	306.56250   	305.15625   	267.18750   	282.90100   	306.56250   	11.25000    	16.32813    	14.25781    	0.93750     	13.71937    	281.25000   	11.71875    	8.43750     
03.01.2018 23:00:00	0.00000     	0.15625     	0.00000     	1024.95117  	15.97412    	11.87500    	1.00000     	0.03731     	42.32174    	137.81250   	125.15625   	125.15625   	125.15625   	125.15625   	125.15625   	127.96875   	120.93750   	119.53125   	118.12500   	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	17.57813    	21.67969    	21.67969    	24.02344    	24.60938    	24.02344    	22.26563    	27.53906    	31.05469    	33.39844    	0.00533     	0.00258     	0.00258     	0.00258     	0.00393     	0.00393     	0.00258     	0.00676     	0.00825     	0.01136     	0.02392     	0.03473     	0.03710     	0.03636     	309.37500   	309.37500   	309.37500   	309.37500   	309.37500   	303.75000   	303.75000   	303.75000   	303.75000   	303.75000   	309.37500   	303.75000   	292.50000   	281.25000   	1.01960     	0.73877     	0.62259     	0.42957     	0.34972     	0.34972     	0.27925     	0.34972     	0.34972     	0.42957     	0.42957     	0.52005     	0.73877     	185.10733   	7.24347     	5.54596     	4.64844     	0.31750     	82.59766    	43.88916    	-3.77197    	302.34375   	303.75000   	265.78125   	282.94983   	300.93750   	11.09375    	17.03125    	16.69922    	0.93750     	13.71914    	282.65625   	12.65625    	9.37500     
04.01.2018 00:00:00	0.00000     	0.15625     	0.00000     	1024.58984  	15.88623    	11.87500    	1.00000     	0.03853     	42.32231    	189.84375   	170.15625   	167.34375   	171.56250   	167.34375   	167.34375   	167.34375   	163.12500   	163.12500   	150.46875   	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	9.37500     	17.57813    	18.16406    	15.82031    	15.23438    	15.23438    	15.82031    	15.23438    	16.40625    	18.16406    	0.00533     	0.00533     	0.00258     	0.00258     	0.00258     	0.00393     	0.00258     	0.00258     	0.00393     	0.00825     	0.02804     	0.02595     	0.05014     	0.03325     	298.12500   	298.12500   	309.37500   	309.37500   	309.37500   	309.37500   	303.75000   	303.75000   	303.75000   	303.75000   	303.75000   	309.37500   	303.75000   	286.87500   	1.01960     	0.87042     	0.52005     	0.34972     	0.27925     	0.27925     	0.27925     	0.27925     	0.27925     	0.34972     	0.42957     	0.52005     	0.62259     	198.07764   	7.97083     	6.92389     	3.93665     	0.31958     	82.49023    	43.88916    	-3.76953    	305.15625   	303.75000   	267.18750   	282.87964   	306.56250   	12.03125    	17.03125    	16.69922    	0.93750     	13.71960    	291.09375   	12.42188    	8.90625     
04.01.2018 01:00:00	0.00000     	0.15625     	0.00000     	1024.04785  	16.10596    	11.95313    	1.00000     	0.03471     	42.32483    	73.12500    	92.81250    	97.03125    	99.84375    	98.43750    	98.43750    	94.21875    	97.03125    	97.03125    	106.87500   	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	16.40625    	20.50781    	21.09375    	20.50781    	19.92188    	19.92188    	18.75000    	18.75000    	19.33594    	18.16406    	0.00533     	0.00258     	0.00258     	0.00258     	0.00258     	0.00676     	0.00533     	0.00533     	0.00676     	0.00978     	0.03020     	0.04207     	0.03243     	0.03636     	292.50000   	292.50000   	298.12500   	303.75000   	303.75000   	303.75000   	303.75000   	303.75000   	303.75000   	303.75000   	303.75000   	298.12500   	292.50000   	286.87500   	1.01960     	0.73877     	0.52005     	0.42957     	0.34972     	0.34972     	0.42957     	0.34972     	0.34972     	0.34972     	0.42957     	0.62259     	0.62259     	178.91991   	7.15424     	5.37372     	4.71173     	0.33514     	80.12695    	43.88916    	-3.77686    	303.75000   	300.93750   	277.03125   	282.86133   	306.56250   	10.62500    	16.56250    	14.25781    	0.93750     	13.72120    	288.28125   	12.89063    	9.60938     
04.01.2018 02:00:00	0.00000     	0.15625     	0.00000     	1023.05420  	16.08398    	11.87500    	1.00000     	0.03853     	42.32666    	201.09375   	174.37500   	175.78125   	181.40625   	182.81250   	188.43750   	191.25000   	150.46875   	149.06250   	189.84375   	7.81250     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	0.00000     	17.57813    	20.50781    	21.09375    	21.67969    	21.09375    	20.50781    	19.33594    	29.29688    	29.88281    	19.92188    	0.00533     	0.00258     	0.00127     	0.00258     	0.00258     	0.00533     	0.00393     	0.00393     	0.00825     	0.01136     	0.02392     	0.03710     	0.03710     	0.03799     	303.75000   	309.37500   	309.37500   	309.37500   	309.37500   	303.75000   	303.75000   	303.75000   	303.75000   	303.75000   	303.75000   	303.75000   	292.50000   	281.25000   	0.87042     	0.73877     	0.62259     	0.52005     	0.42957     	0.34972     	0.34972     	0.34972     	0.42957     	0.42957     	0.42957     	0.52005     	0.62259     	191.49115   	7.63568     	5.92365     	4.80823     	0.30609     	78.83789    	43.88916    	-3.77197    	303.75000   	300.93750   	278.43750   	282.97119   	300.93750   	11.09375    	16.91406    	15.42969    	0.93750     	13.72326    	292.50000   	15.00000    	10.54688    
